Image Sticker,Slice Index,Model,IoU,Dice
lung_073,350,EfficientSAM (VIT-tiny),0.0823529411764705,0.1521739130434782
lung_073,350,EfficientSAM (VIT-small),0.1379310344827586,0.2424242424242424
lung_073,351,EfficientSAM (VIT-tiny),0.1147540983606557,0.2058823529411764
lung_073,351,EfficientSAM (VIT-small),0.1509433962264151,0.2622950819672131
lung_073,352,EfficientSAM (VIT-tiny),0.173076923076923,0.2950819672131147
lung_073,352,EfficientSAM (VIT-small),0.1935483870967742,0.3243243243243243
lung_073,353,EfficientSAM (VIT-tiny),0.0454545454545454,0.0869565217391304
lung_073,353,EfficientSAM (VIT-small),0.196078431372549,0.3278688524590163
lung_073,354,EfficientSAM (VIT-tiny),0.0769230769230769,0.1428571428571428
lung_073,354,EfficientSAM (VIT-small),0.1777777777777777,0.3018867924528302
lung_073,355,EfficientSAM (VIT-tiny),0.0,0.0
lung_073,355,EfficientSAM (VIT-small),0.1578947368421052,0.2727272727272727
lung_009,205,EfficientSAM (VIT-tiny),0.3391608391608391,0.5065274151436031
lung_009,205,EfficientSAM (VIT-small),0.3165137614678899,0.4808362369337979
lung_009,206,EfficientSAM (VIT-tiny),0.2806539509536784,0.4382978723404255
lung_009,206,EfficientSAM (VIT-small),0.1661341853035143,0.284931506849315
lung_009,207,EfficientSAM (VIT-tiny),0.4263038548752834,0.5977742448330684
lung_009,207,EfficientSAM (VIT-small),0.4047058823529412,0.576214405360134
lung_009,208,EfficientSAM (VIT-tiny),0.4497907949790795,0.6204906204906205
lung_009,208,EfficientSAM (VIT-small),0.3768421052631578,0.5474006116207951
lung_009,209,EfficientSAM (VIT-tiny),0.3358633776091081,0.5028409090909091
lung_009,209,EfficientSAM (VIT-small),0.3237547892720306,0.4891461649782923
lung_009,210,EfficientSAM (VIT-tiny),0.3674242424242424,0.5373961218836565
lung_009,210,EfficientSAM (VIT-small),0.3715953307392996,0.5418439716312057
lung_009,211,EfficientSAM (VIT-tiny),0.4199346405228758,0.5914844649021864
lung_009,211,EfficientSAM (VIT-small),0.308231173380035,0.4712182061579651
lung_009,212,EfficientSAM (VIT-tiny),0.6433566433566433,0.7829787234042553
lung_009,212,EfficientSAM (VIT-small),0.5614035087719298,0.7191011235955056
lung_009,213,EfficientSAM (VIT-tiny),0.6573426573426573,0.7932489451476793
lung_009,213,EfficientSAM (VIT-small),0.5487364620938628,0.7086247086247086
lung_009,214,EfficientSAM (VIT-tiny),0.3989361702127659,0.5703422053231939
lung_009,214,EfficientSAM (VIT-small),0.3398230088495575,0.5072655217965654
lung_009,215,EfficientSAM (VIT-tiny),0.5031446540880503,0.6694560669456067
lung_009,215,EfficientSAM (VIT-small),0.4276827371695179,0.599128540305011
lung_009,216,EfficientSAM (VIT-tiny),0.4793261868300153,0.6480331262939959
lung_009,216,EfficientSAM (VIT-small),0.4647058823529412,0.6345381526104418
lung_009,217,EfficientSAM (VIT-tiny),0.4119318181818182,0.5835010060362174
lung_009,217,EfficientSAM (VIT-small),0.5242424242424243,0.6878727634194831
lung_009,218,EfficientSAM (VIT-tiny),0.4169611307420495,0.5885286783042394
lung_009,218,EfficientSAM (VIT-small),0.4919254658385093,0.6594504579517069
lung_009,219,EfficientSAM (VIT-tiny),0.5468164794007491,0.7070217917675545
lung_009,219,EfficientSAM (VIT-small),0.5219976218787158,0.6859375
lung_009,220,EfficientSAM (VIT-tiny),0.4622991347342398,0.63229078613694
lung_009,220,EfficientSAM (VIT-small),0.3527272727272727,0.521505376344086
lung_009,221,EfficientSAM (VIT-tiny),0.5466200466200466,0.7068575734740015
lung_009,221,EfficientSAM (VIT-small),0.458133971291866,0.6283839212469237
lung_009,222,EfficientSAM (VIT-tiny),0.4750402576489533,0.6441048034934498
lung_009,222,EfficientSAM (VIT-small),0.502542372881356,0.6689227298364354
lung_009,223,EfficientSAM (VIT-tiny),0.4908296943231441,0.658465143526655
lung_009,223,EfficientSAM (VIT-small),0.4474845542806708,0.6182926829268293
lung_009,224,EfficientSAM (VIT-tiny),0.6330589849108368,0.7753044939101218
lung_009,224,EfficientSAM (VIT-small),0.5236139630390144,0.6873315363881402
lung_009,225,EfficientSAM (VIT-tiny),0.5025806451612903,0.6689566337483899
lung_009,225,EfficientSAM (VIT-small),0.4683794466403162,0.6379542395693136
lung_009,226,EfficientSAM (VIT-tiny),0.5208663497094559,0.6849600555748524
lung_009,226,EfficientSAM (VIT-small),0.4695503699487763,0.6390395042602633
lung_009,227,EfficientSAM (VIT-tiny),0.5445595854922279,0.7051325058705132
lung_009,227,EfficientSAM (VIT-small),0.5019369120088545,0.6683861459100958
lung_009,228,EfficientSAM (VIT-tiny),0.5605882352941176,0.7184319638145495
lung_009,228,EfficientSAM (VIT-small),0.5344931013797241,0.6966379984362784
lung_009,229,EfficientSAM (VIT-tiny),0.582010582010582,0.7357859531772575
lung_009,229,EfficientSAM (VIT-small),0.5553921568627451,0.7141506460762685
lung_009,230,EfficientSAM (VIT-tiny),0.5367647058823529,0.6985645933014354
lung_009,230,EfficientSAM (VIT-small),0.555375909458367,0.7141372141372141
lung_009,231,EfficientSAM (VIT-tiny),0.6049593843522874,0.753862546616942
lung_009,231,EfficientSAM (VIT-small),0.5084961767204758,0.6741762883694734
lung_009,232,EfficientSAM (VIT-tiny),0.60546875,0.754257907542579
lung_009,232,EfficientSAM (VIT-small),0.5214723926380368,0.6854838709677419
lung_009,233,EfficientSAM (VIT-tiny),0.6538461538461539,0.7906976744186046
lung_009,233,EfficientSAM (VIT-small),0.5236036036036036,0.6873226111636708
lung_009,234,EfficientSAM (VIT-tiny),0.7015706806282722,0.8246153846153846
lung_009,234,EfficientSAM (VIT-small),0.533310787960771,0.6956329951477724
lung_009,235,EfficientSAM (VIT-tiny),0.7235083143136616,0.8395762391222096
lung_009,235,EfficientSAM (VIT-small),0.5422180214240706,0.7031664964249233
lung_009,236,EfficientSAM (VIT-tiny),0.7247363048656006,0.8404024462418623
lung_009,236,EfficientSAM (VIT-small),0.5125563425627817,0.6777352064708386
lung_009,237,EfficientSAM (VIT-tiny),0.747906976744186,0.8557743480574774
lung_009,237,EfficientSAM (VIT-small),0.5376028202115158,0.6992739778372182
lung_009,238,EfficientSAM (VIT-tiny),0.7142023913677457,0.8332766247022797
lung_009,238,EfficientSAM (VIT-small),0.5529217199558986,0.7121050763223287
lung_009,239,EfficientSAM (VIT-tiny),0.7256503327283726,0.8410166520595969
lung_009,239,EfficientSAM (VIT-small),0.5559086969084079,0.714577530176416
lung_009,240,EfficientSAM (VIT-tiny),0.686152937702982,0.8138679740850989
lung_009,240,EfficientSAM (VIT-small),0.5848467650397275,0.7380483437779767
lung_009,241,EfficientSAM (VIT-tiny),0.6368596544407397,0.7781481481481481
lung_009,241,EfficientSAM (VIT-small),0.5774896876841485,0.732162868883078
lung_009,242,EfficientSAM (VIT-tiny),0.6199575371549894,0.765399737876802
lung_009,242,EfficientSAM (VIT-small),0.5560859188544153,0.7147239263803681
lung_009,243,EfficientSAM (VIT-tiny),0.5870870870870871,0.7398297067171239
lung_009,243,EfficientSAM (VIT-small),0.523781212841855,0.6874756145142411
lung_009,244,EfficientSAM (VIT-tiny),0.5404551201011378,0.7016823963890029
lung_009,244,EfficientSAM (VIT-small),0.5126794989306447,0.6778428600282771
lung_009,245,EfficientSAM (VIT-tiny),0.5919558871229322,0.743683781581092
lung_009,245,EfficientSAM (VIT-small),0.5149277688603532,0.6798050434414071
lung_009,246,EfficientSAM (VIT-tiny),0.5976600584985375,0.7481692432872253
lung_009,246,EfficientSAM (VIT-small),0.5262142167899646,0.689567966280295
lung_009,247,EfficientSAM (VIT-tiny),0.5942075111394016,0.7454581752844879
lung_009,247,EfficientSAM (VIT-small),0.5336294416243654,0.6959040132395532
lung_009,248,EfficientSAM (VIT-tiny),0.5564866542520174,0.7150548354935194
lung_009,248,EfficientSAM (VIT-small),0.5481094374423608,0.7081016679904686
lung_009,249,EfficientSAM (VIT-tiny),0.571987951807229,0.7277256179344702
lung_009,249,EfficientSAM (VIT-small),0.5468153800997946,0.7070208728652752
lung_009,250,EfficientSAM (VIT-tiny),0.5431372549019607,0.7039390088945362
lung_009,250,EfficientSAM (VIT-small),0.490252476829658,0.6579455286296376
lung_009,251,EfficientSAM (VIT-tiny),0.5122749590834698,0.6774891774891775
lung_009,251,EfficientSAM (VIT-small),0.5395942408376964,0.7009564293304995
lung_009,252,EfficientSAM (VIT-tiny),0.5325657894736842,0.694998926808328
lung_009,252,EfficientSAM (VIT-small),0.5293735800064914,0.6922750424448217
lung_009,253,EfficientSAM (VIT-tiny),0.4139359698681732,0.5855087906233352
lung_009,253,EfficientSAM (VIT-small),0.5691280439905735,0.7254067584480601
lung_009,254,EfficientSAM (VIT-tiny),0.5006765899864682,0.6672678088367899
lung_009,254,EfficientSAM (VIT-small),0.4983952315451627,0.6652386780905752
lung_009,255,EfficientSAM (VIT-tiny),0.5578492558809409,0.7161787365177196
lung_009,255,EfficientSAM (VIT-small),0.4703849950641658,0.639812017455522
lung_009,256,EfficientSAM (VIT-tiny),0.5841209829867675,0.7374701670644391
lung_009,256,EfficientSAM (VIT-small),0.4518147684605757,0.6224137931034482
lung_009,257,EfficientSAM (VIT-tiny),0.6897208121827412,0.8163725122042809
lung_009,257,EfficientSAM (VIT-small),0.6226175349428208,0.7674236491777604
lung_009,258,EfficientSAM (VIT-tiny),0.5722379603399433,0.7279279279279279
lung_009,258,EfficientSAM (VIT-small),0.4330262225372076,0.6043521266073195
lung_009,259,EfficientSAM (VIT-tiny),0.6066775244299675,0.7551951343132286
lung_009,259,EfficientSAM (VIT-small),0.5576451349141456,0.7160104986876641
lung_009,260,EfficientSAM (VIT-tiny),0.5078698845750262,0.673625608907446
lung_009,260,EfficientSAM (VIT-small),0.4617021276595744,0.6317321688500728
lung_009,261,EfficientSAM (VIT-tiny),0.5300699300699301,0.6928702010968921
lung_009,261,EfficientSAM (VIT-small),0.5349544072948328,0.697029702970297
lung_009,262,EfficientSAM (VIT-tiny),0.4083204930662558,0.5798687089715536
lung_009,262,EfficientSAM (VIT-small),0.3858615611192931,0.5568544102019128
lung_009,263,EfficientSAM (VIT-tiny),0.3919156414762741,0.5631313131313131
lung_009,263,EfficientSAM (VIT-small),0.5402097902097902,0.7014755959137344
lung_009,264,EfficientSAM (VIT-tiny),0.3942992874109263,0.565587734241908
lung_009,264,EfficientSAM (VIT-small),0.4929906542056075,0.6604068857589984
lung_048,128,EfficientSAM (VIT-tiny),0.256,0.4076433121019108
lung_048,128,EfficientSAM (VIT-small),0.3291925465838509,0.4953271028037383
lung_048,129,EfficientSAM (VIT-tiny),0.5928338762214984,0.7443762781186094
lung_048,129,EfficientSAM (VIT-small),0.5297805642633229,0.6926229508196722
lung_048,130,EfficientSAM (VIT-tiny),0.5310344827586206,0.6936936936936937
lung_048,130,EfficientSAM (VIT-small),0.5922330097087378,0.7439024390243902
lung_048,131,EfficientSAM (VIT-tiny),0.5552325581395349,0.7140186915887851
lung_048,131,EfficientSAM (VIT-small),0.4340909090909091,0.6053882725832013
lung_048,132,EfficientSAM (VIT-tiny),0.5623342175066313,0.7198641765704584
lung_048,132,EfficientSAM (VIT-small),0.5491606714628298,0.7089783281733746
lung_048,133,EfficientSAM (VIT-tiny),0.5143487858719646,0.6793002915451894
lung_048,133,EfficientSAM (VIT-small),0.4618556701030928,0.6318758815232722
lung_048,134,EfficientSAM (VIT-tiny),0.5912408759124088,0.7431192660550459
lung_048,134,EfficientSAM (VIT-small),0.4956140350877193,0.6627565982404692
lung_048,135,EfficientSAM (VIT-tiny),0.5464190981432361,0.7066895368782161
lung_048,135,EfficientSAM (VIT-small),0.4953488372093023,0.6625194401244168
lung_048,136,EfficientSAM (VIT-tiny),0.6114285714285714,0.7588652482269503
lung_048,136,EfficientSAM (VIT-small),0.6256684491978609,0.7697368421052632
lung_048,137,EfficientSAM (VIT-tiny),0.581453634085213,0.7353407290015848
lung_048,137,EfficientSAM (VIT-small),0.5848623853211009,0.7380607814761215
lung_048,138,EfficientSAM (VIT-tiny),0.5975609756097561,0.7480916030534351
lung_048,138,EfficientSAM (VIT-small),0.5504385964912281,0.71004243281471
lung_048,139,EfficientSAM (VIT-tiny),0.6114649681528662,0.758893280632411
lung_048,139,EfficientSAM (VIT-small),0.6138613861386139,0.7607361963190185
lung_048,140,EfficientSAM (VIT-tiny),0.5760517799352751,0.731006160164271
lung_048,140,EfficientSAM (VIT-small),0.5909090909090909,0.7428571428571429
lung_048,141,EfficientSAM (VIT-tiny),0.3611111111111111,0.5306122448979592
lung_048,141,EfficientSAM (VIT-small),0.4113924050632911,0.5829596412556054
lung_005,155,EfficientSAM (VIT-tiny),0.2773109243697479,0.4342105263157895
lung_005,155,EfficientSAM (VIT-small),0.2376237623762376,0.384
lung_005,156,EfficientSAM (VIT-tiny),0.3657407407407407,0.535593220338983
lung_005,156,EfficientSAM (VIT-small),0.3768844221105528,0.5474452554744526
lung_005,157,EfficientSAM (VIT-tiny),0.5335968379446641,0.6958762886597938
lung_005,157,EfficientSAM (VIT-small),0.4061302681992337,0.5776566757493188
lung_005,158,EfficientSAM (VIT-tiny),0.4963503649635036,0.6634146341463415
lung_005,158,EfficientSAM (VIT-small),0.5441176470588235,0.7047619047619048
lung_005,159,EfficientSAM (VIT-tiny),0.3991031390134529,0.5705128205128205
lung_005,159,EfficientSAM (VIT-small),0.4,0.5714285714285714
lung_005,160,EfficientSAM (VIT-tiny),0.3588342440801457,0.5281501340482574
lung_005,160,EfficientSAM (VIT-small),0.4686346863468634,0.6381909547738693
lung_005,161,EfficientSAM (VIT-tiny),0.4270015698587127,0.5984598459845984
lung_005,161,EfficientSAM (VIT-small),0.5180327868852459,0.6825053995680346
lung_005,162,EfficientSAM (VIT-tiny),0.4214002642007926,0.5929368029739777
lung_005,162,EfficientSAM (VIT-small),0.4462809917355372,0.6171428571428571
lung_005,163,EfficientSAM (VIT-tiny),0.3881401617250674,0.5592233009708738
lung_005,163,EfficientSAM (VIT-small),0.477888730385164,0.6467181467181468
lung_005,164,EfficientSAM (VIT-tiny),0.4571428571428571,0.6274509803921569
lung_005,164,EfficientSAM (VIT-small),0.4428424304840371,0.6138472519628837
lung_005,165,EfficientSAM (VIT-tiny),0.4664778092540132,0.6361880231809401
lung_005,165,EfficientSAM (VIT-small),0.486905916585839,0.6549249836921069
lung_005,166,EfficientSAM (VIT-tiny),0.4065255731922398,0.5780564263322884
lung_005,166,EfficientSAM (VIT-small),0.4101123595505618,0.5816733067729084
lung_005,167,EfficientSAM (VIT-tiny),0.4168039538714991,0.5883720930232558
lung_005,167,EfficientSAM (VIT-small),0.4454225352112676,0.6163215590742996
lung_005,168,EfficientSAM (VIT-tiny),0.4469820554649266,0.6178128523111612
lung_005,168,EfficientSAM (VIT-small),0.3831932773109244,0.5540704738760632
lung_005,169,EfficientSAM (VIT-tiny),0.452846975088968,0.6233925290875689
lung_005,169,EfficientSAM (VIT-small),0.4092592592592592,0.580814717477004
lung_005,170,EfficientSAM (VIT-tiny),0.4609442060085837,0.6310223266745005
lung_005,170,EfficientSAM (VIT-small),0.3754416961130742,0.5459216441875402
lung_005,171,EfficientSAM (VIT-tiny),0.5319693094629157,0.6944908180300501
lung_005,171,EfficientSAM (VIT-small),0.465034965034965,0.6348448687350835
lung_005,172,EfficientSAM (VIT-tiny),0.4995801847187238,0.6662933930571109
lung_005,172,EfficientSAM (VIT-small),0.4528301886792453,0.6233766233766234
lung_005,173,EfficientSAM (VIT-tiny),0.4897540983606557,0.657496561210454
lung_005,173,EfficientSAM (VIT-small),0.4955401387512388,0.6626905235255136
lung_005,174,EfficientSAM (VIT-tiny),0.4696449026345933,0.6391270459859704
lung_005,174,EfficientSAM (VIT-small),0.4672586015538291,0.6369137670196672
lung_005,175,EfficientSAM (VIT-tiny),0.4628422425032594,0.6327985739750446
lung_005,175,EfficientSAM (VIT-small),0.4462365591397849,0.6171003717472119
lung_005,176,EfficientSAM (VIT-tiny),0.4197952218430034,0.5913461538461539
lung_005,176,EfficientSAM (VIT-small),0.3911439114391143,0.5623342175066313
lung_005,177,EfficientSAM (VIT-tiny),0.35,0.5185185185185185
lung_005,177,EfficientSAM (VIT-small),0.4253393665158371,0.5968253968253968
lung_005,178,EfficientSAM (VIT-tiny),0.409375,0.5809312638580931
lung_005,178,EfficientSAM (VIT-small),0.4747081712062256,0.6437994722955145
lung_005,179,EfficientSAM (VIT-tiny),0.3966666666666666,0.568019093078759
lung_005,179,EfficientSAM (VIT-small),0.5091743119266054,0.6747720364741642
lung_005,180,EfficientSAM (VIT-tiny),0.3815789473684211,0.5523809523809524
lung_005,180,EfficientSAM (VIT-small),0.2531645569620253,0.404040404040404
lung_041,146,EfficientSAM (VIT-tiny),0.4136986301369863,0.5852713178294574
lung_041,146,EfficientSAM (VIT-small),0.4385474860335195,0.6097087378640776
lung_041,147,EfficientSAM (VIT-tiny),0.5364321608040201,0.6982829108748978
lung_041,147,EfficientSAM (VIT-small),0.5721518987341773,0.7278582930756844
lung_041,148,EfficientSAM (VIT-tiny),0.4593781344032096,0.629553264604811
lung_041,148,EfficientSAM (VIT-small),0.4675324675324675,0.6371681415929203
lung_041,149,EfficientSAM (VIT-tiny),0.5589147286821705,0.7170561909497762
lung_041,149,EfficientSAM (VIT-small),0.5167315175097277,0.6813750641354541
lung_041,150,EfficientSAM (VIT-tiny),0.5409067222511725,0.7020629015894487
lung_041,150,EfficientSAM (VIT-small),0.5206481965499216,0.6847713991062221
lung_041,151,EfficientSAM (VIT-tiny),0.518095238095238,0.6825595984943539
lung_041,151,EfficientSAM (VIT-small),0.535171102661597,0.6972136222910217
lung_041,152,EfficientSAM (VIT-tiny),0.5526921306948919,0.7119146413752223
lung_041,152,EfficientSAM (VIT-small),0.5368278355173972,0.6986180535136725
lung_041,153,EfficientSAM (VIT-tiny),0.5710872162485066,0.7269961977186312
lung_041,153,EfficientSAM (VIT-small),0.5497648902821317,0.7094816687737042
lung_041,154,EfficientSAM (VIT-tiny),0.5859593139210212,0.7389336016096579
lung_041,154,EfficientSAM (VIT-small),0.57890625,0.7333003463631865
lung_041,155,EfficientSAM (VIT-tiny),0.6254442075337597,0.7695671184958461
lung_041,155,EfficientSAM (VIT-small),0.6040787623066104,0.7531784305129329
lung_041,156,EfficientSAM (VIT-tiny),0.5840290381125227,0.7373968835930339
lung_041,156,EfficientSAM (VIT-small),0.5614798694232862,0.7191637630662021
lung_041,157,EfficientSAM (VIT-tiny),0.6644451849383539,0.7983983983983984
lung_041,157,EfficientSAM (VIT-small),0.5553326646606486,0.7141014617368874
lung_041,158,EfficientSAM (VIT-tiny),0.6484149855907781,0.7867132867132867
lung_041,158,EfficientSAM (VIT-small),0.5386533665835411,0.700162074554295
lung_041,159,EfficientSAM (VIT-tiny),0.6816855753646678,0.8107170393215112
lung_041,159,EfficientSAM (VIT-small),0.5666239590006407,0.7233694540993661
lung_041,160,EfficientSAM (VIT-tiny),0.6112877583465819,0.758756783423779
lung_041,160,EfficientSAM (VIT-small),0.6015097338100914,0.751178367650707
lung_041,161,EfficientSAM (VIT-tiny),0.6595817620843332,0.7948770915100186
lung_041,161,EfficientSAM (VIT-small),0.5773930753564155,0.7320852162685604
lung_041,162,EfficientSAM (VIT-tiny),0.552807224185316,0.7120101137800253
lung_041,162,EfficientSAM (VIT-small),0.5642718446601942,0.7214498510427011
lung_041,163,EfficientSAM (VIT-tiny),0.6044546850998463,0.7534705600765916
lung_041,163,EfficientSAM (VIT-small),0.6013745704467354,0.7510729613733905
lung_041,164,EfficientSAM (VIT-tiny),0.5296992481203008,0.6925534529368396
lung_041,164,EfficientSAM (VIT-small),0.5555972952667168,0.7143202125090558
lung_041,165,EfficientSAM (VIT-tiny),0.613013698630137,0.7600849256900213
lung_041,165,EfficientSAM (VIT-small),0.5629734848484849,0.7203877612844592
lung_041,166,EfficientSAM (VIT-tiny),0.5859728506787331,0.738944365192582
lung_041,166,EfficientSAM (VIT-small),0.545124716553288,0.705606105077781
lung_041,167,EfficientSAM (VIT-tiny),0.6440375167485485,0.7834827492529204
